Code table;Intitulé de la table;Code champ;Texte long
X4OPTRANS;Option de transport;UPDDATTIM_0;Date heure
X4OPTRANS;Option de transport;X4IMPR_0;Imprimable
X4OPTRANS;Option de transport;X4DESOPTL_0;Descriptif long
X4OPTRANS;Option de transport;X4MNLC_0;
X4OPTRANS;Option de transport;X4EDI_0;A envoyer en EDI
X4OPTRANS;Option de transport;X4TYPE_0;Type
X4PARFCY;Paramétrage site;X4URLROOT_0;Url par défaut
X4PARFCY;Paramétrage site;UPDDATTIM_0;Date heure
X4PARFCY;Paramétrage site;CREDATTIM_0;Date heure
X4PARFCY;Paramétrage site;X4DES_0;Désignation
X4PARFCY;Paramétrage site;X4FCY_0;Site
X4PARFCY;Paramétrage site;AUUID_0;Identifiant unique
X4PARFCY;Paramétrage site;X4FORM_0;
X4PARFCY;Paramétrage site;X4FLG_0;
X4PARFCY;Paramétrage site;CREUSR_0;Utilisateur
X4PARFCY;Paramétrage site;UPDUSR_0;Utilisateur
X4PARFCYT;Paramétrage site;CREDATTIM_0;Date heure
X4PARFCYT;Paramétrage site;X4TOLTYPE_0;Type tolérance
X4PARFCYT;Paramétrage site;X4FCY_0;Site
X4PARFCYT;Paramétrage site;AUUID_0;Identifiant unique
X4PARFCYT;Paramétrage site;X4RANK_0;Ordre
X4PARFCYT;Paramétrage site;UPDUSR_0;Utilisateur
X4PARFCYT;Paramétrage site;X4FORMULA_0;Formule
X4PARFCYT;Paramétrage site;UPDDATTIM_0;Date heure
X4PARFCYT;Paramétrage site;X4UPPERBND_0;Borne maxi
X4PARFCYT;Paramétrage site;X4LOWERBND_0;Borne mini
X4PARFCYT;Paramétrage site;CREUSR_0;Utilisateur
X4PARMRP;Paramétrage CBN / Jour;AUUID_0;Identifiant unique
X4PARMRP;Paramétrage CBN / Jour;X4UVYCOD_0;Période d'indisponibilité
X4PARMRP;Paramétrage CBN / Jour;UPDDATTIM_0;Date heure
X4PARMRP;Paramétrage CBN / Jour;CREDATTIM_0;Date heure
X4PARMRP;Paramétrage CBN / Jour;CREUSR_0;Utilisateur
X4PARMRP;Paramétrage CBN / Jour;X4JOUR_0;Jour de la semaine
X4PARMRP;Paramétrage CBN / Jour;MRPMFGLTI_0;Délai de fabrication
X4PARMRP;Paramétrage CBN / Jour;MRPANYLTI_0;Analyse replanifification
X4PARMRP;Paramétrage CBN / Jour;MRPMONNBR_0;Nbre groupages mois
X4PARMRP;Paramétrage CBN / Jour;MRPWEENBR_0;Nbre groupages semaines
X4PARMRP;Paramétrage CBN / Jour;MRPDAYNBR_0;Nbre groupages jours
X4PARMRP;Paramétrage CBN / Jour;MRPCAPLTI_0;Calcul charge
X4PARMRP;Paramétrage CBN / Jour;MRPBUCCOR_0;Ajustement automatique
X4PARMRP;Paramétrage CBN / Jour;STOFCY_0;Site expédition
X4PARMRP;Paramétrage CBN / Jour;UPDUSR_0;Utilisateur
X4PCATEG;Pointage - Catégorie personnel;CREUSR_0;Utilisateur
X4PCATEG;Pointage - Catégorie personnel;AUUID_0;Identifiant unique
X4PCATEG;Pointage - Catégorie personnel;CREDATTIM_0;Date heure
X4PCATEG;Pointage - Catégorie personnel;DES_0;Désignation
X4PCATEG;Pointage - Catégorie personnel;COD_0;Code
X4PCATEG;Pointage - Catégorie personnel;UPDDATTIM_0;Date heure
X4PCATEG;Pointage - Catégorie personnel;INTFLG_0;Interne
X4PCATEG;Pointage - Catégorie personnel;UPDUSR_0;Utilisateur
X4PERR;Pointages en erreur;AUUID_0;Identifiant unique
X4PERR;Pointages en erreur;TPSSAI_0;Temps saisi
X4PERR;Pointages en erreur;WCR_0;Centre de charge
X4PERR;Pointages en erreur;EMPNUM_0;Matricule
X4PERR;Pointages en erreur;UPDDATTIM_0;Date heure
X4PERR;Pointages en erreur;TPSPRV_0;Temps prévu
X4PERR;Pointages en erreur;DAT_0;Date
X4PERR;Pointages en erreur;CREDATTIM_0;Date heure
X4PERR;Pointages en erreur;CREUSR_0;Utilisateur
X4PERR;Pointages en erreur;UPDUSR_0;Utilisateur
X4PHISTO;Historisation pointage;CLODAT_0;
X4PHISTO;Historisation pointage;CLOHOU_0;
X4PHISTO;Historisation pointage;CLOUSR_0;
X4PHISTO;Historisation pointage;CREDATTIM_0;Date heure
X4PHISTO;Historisation pointage;UPDDATTIM_0;Date heure
X4PHISTO;Historisation pointage;X4PCODPAI_0;Code paie
X4PHISTO;Historisation pointage;CLEMKIMKO_0;Clé MKI MKO
X4PHISTO;Historisation pointage;DUREE_0;Durée en secondes
X4PHISTO;Historisation pointage;VALDAT_0;Date validation
X4PHISTO;Historisation pointage;VALUSR_0;Utilisateur de validation
X4PHISTO;Historisation pointage;AUUID_0;Identifiant unique
X4PHISTO;Historisation pointage;STRUSR_0;Utilisateur début
X4PHISTO;Historisation pointage;ENDUSR_0;Utilisateur fin
X4PHISTO;Historisation pointage;VALHOU_0;Heure de validation
X4PHISTO;Historisation pointage;QTY_0;Quantité
X4PHISTO;Historisation pointage;UOM_0;Unité
X4PHISTO;Historisation pointage;WST_0;Poste de charge
X4PHISTO;Historisation pointage;ITMREF_0;Article
X4PHISTO;Historisation pointage;ROODES_0;Désignation opération
X4PHISTO;Historisation pointage;MFGNUM_0;Numéro ordre de fabrication
X4PHISTO;Historisation pointage;STRDAT_0;Date de début
X4PHISTO;Historisation pointage;DUREEHM_0;Durée
X4PHISTO;Historisation pointage;CPLTIMTYN_0;Numéro du Type de Temps
X4PHISTO;Historisation pointage;QTYREJ_0;Quantité rejetée
X4PHISTO;Historisation pointage;FCY_0;Site
X4PHISTO;Historisation pointage;OPENUM_0;Numéro opération
X4PHISTO;Historisation pointage;CREUSR_0;Utilisateur
X4PHISTO;Historisation pointage;UPDUSR_0;Utilisateur
X4PINVOICE;Stockage en-tête facture Yooz;X4CUR_0;Devise valeur déclarée
X4PINVOICE;Stockage en-tête facture Yooz;X4FCY_0;Site
X4PINVOICE;Stockage en-tête facture Yooz;CREDATTIM_0;Date heure
X4PINVOICE;Stockage en-tête facture Yooz;UPDDATTIM_0;Date heure
X4PINVOICE;Stockage en-tête facture Yooz;X4BPSNDE_0;N° BL fournisseur
X4PINVOICE;Stockage en-tête facture Yooz;X4SENDDAT_0;Date d'envoi
X4PINVOICE;Stockage en-tête facture Yooz;X4TOTLINAMT_0;Total HT lignes
X4PINVOICE;Stockage en-tête facture Yooz;X4TOTAXAMT_0;Total des taxes
X4PINVOICE;Stockage en-tête facture Yooz;X4INTSTA_0;Traité
X4PINVOICE;Stockage en-tête facture Yooz;X4PIHNUM_0;No facture achat
X4PINVOICE;Stockage en-tête facture Yooz;X4BPR_0;Tiers
X4PINVOICE;Stockage en-tête facture Yooz;AUUID_0;Identifiant unique
X4PINVOICE;Stockage en-tête facture Yooz;CREUSR_0;Utilisateur
X4PINVOICE;Stockage en-tête facture Yooz;UPDUSR_0;Utilisateur
X4PINVOICE;Stockage en-tête facture Yooz;X1IDENT_0;Identifiant
X4PINVOICE;Stockage en-tête facture Yooz;X4STATUS_0;Statut
X4PINVOICE;Stockage en-tête facture Yooz;X4POHNUM_0;Numéro commande
X4PINVOICE;Stockage en-tête facture Yooz;X4BPRDAT_0;Date origine
X4PINVOICE;Stockage en-tête facture Yooz;X4INVREF_0;Référence interne
X4PINVOICE;Stockage en-tête facture Yooz;X4PIVTYP_0;Type facture
X4PINVOICE;Stockage en-tête facture Yooz;X4NUM_0;Facture fournisseur
X4PINVOICE;Stockage en-tête facture Yooz;X4DES_0;Commentaires
X4PINVOICE;Stockage en-tête facture Yooz;X1LIGNE_0;Ligne
X4PINVOICE;Stockage en-tête facture Yooz;X4NBTRY_0;Tentatives
X4PINVOICE;Stockage en-tête facture Yooz;X4LNKYOOZ_0;Lien URL
X4PJOU;Pointages début-fin journée;CREDATTIM_0;Date heure
X4PJOU;Pointages début-fin journée;UPDDATTIM_0;Date heure
X4PJOU;Pointages début-fin journée;STRHOU_0;Heure début (nb sec)
X4PJOU;Pointages début-fin journée;X4PCODPAI_0;Code paie
X4PJOU;Pointages début-fin journée;ENDHOU_0;Heure de fin (nb sec)
X4PJOU;Pointages début-fin journée;ENDDAT_0;Date fin
X4PJOU;Pointages début-fin journée;FCY_0;Site
X4PJOU;Pointages début-fin journée;CREUSR_0;Utilisateur
X4PJOU;Pointages début-fin journée;UPDUSR_0;Utilisateur
X4PJOU;Pointages début-fin journée;STRDAT_0;Date début
X4PJOU;Pointages début-fin journée;STRHOUHM_0;Heure début
X4PJOU;Pointages début-fin journée;ENDHOUHM_0;Heure fin
X4PJOU;Pointages début-fin journée;AUUID_0;Identifiant unique
X4PMAT;Pointages - en cours;CREDATTIM_0;Date heure
X4PMAT;Pointages - en cours;UPDDATTIM_0;Date heure
X4PMAT;Pointages - en cours;FCY_0;Site
X4PMAT;Pointages - en cours;UPDUSR_0;Utilisateur
X4PMAT;Pointages - en cours;CREUSR_0;Utilisateur
X4PMAT;Pointages - en cours;NBRMO_0;Nbre opération MO
X4PMAT;Pointages - en cours;AUUID_0;Identifiant unique
X4PMAT;Pointages - en cours;NBROPE_0;Nbre opération
X4PMAT;Pointages - en cours;NBREVE_0;Nbre événement
X4PMAT;Pointages - en cours;X4PCODPAI_0;Code paie
X4PMATHAB;Pointage - habilitations;DATFIN_0;Date fin
X4PMATHAB;Pointage - habilitations;UPDDATTIM_0;Date heure
X4PMATHAB;Pointage - habilitations;HAB_0;Habilitation
X4PMATHAB;Pointage - habilitations;AUUID_0;Identifiant unique
X4PMATHAB;Pointage - habilitations;CREDATTIM_0;Date heure
X4PMATHAB;Pointage - habilitations;EMPNUM_0;Matricule
X4PMATHAB;Pointage - habilitations;CREUSR_0;Utilisateur
X4PMATHAB;Pointage - habilitations;UPDUSR_0;Utilisateur
X4PMATHAB;Pointage - habilitations;DATDEB_0;Date début
X4PMATVAR;Matricule variation capacité;UPDUSR_0;Utilisateur
X4PMATVAR;Matricule variation capacité;EMPNUM_0;Matricule
X4PMATVAR;Matricule variation capacité;AUUID_0;Identifiant unique
X4PMATVAR;Matricule variation capacité;TWD_0;Schéma hebdomadaire
X4PMATVAR;Matricule variation capacité;ENDDAT_0;Date fin
X4PMATVAR;Matricule variation capacité;CREDATTIM_0;Date heure
X4PMATVAR;Matricule variation capacité;UPDDATTIM_0;Date heure
X4PMATVAR;Matricule variation capacité;CREUSR_0;Utilisateur
X4PMATVAR;Matricule variation capacité;CODVAR_0;Motif
X4PMATVAR;Matricule variation capacité;STRDAT_0;Date début
X4PMFGHAB;OF - Opé - habilitations;UPDUSR_0;Utilisateur
X4PMFGHAB;OF - Opé - habilitations;CREUSR_0;Utilisateur
X4PMFGHAB;OF - Opé - habilitations;OPESPLNUM_0;Fraction début opération
X4PMFGHAB;OF - Opé - habilitations;OPENUM_0;Numéro opération
X4PMFGHAB;OF - Opé - habilitations;MFGNUM_0;Numéro ordre de fabrication
X4PMFGHAB;OF - Opé - habilitations;AUUID_0;Identifiant unique
X4PMFGHAB;OF - Opé - habilitations;HAB_0;Habilitation
X4PMFGHAB;OF - Opé - habilitations;CREDATTIM_0;Date heure
X4PMFGHAB;OF - Opé - habilitations;UPDDATTIM_0;Date heure
X4PMKM;Histo mkm/of;CREDATTIM_0;Date heure
X4PMKM;Histo mkm/of;MFGNUM_0;
X4PMKM;Histo mkm/of;CLEMKIMKO_0;Clé MKI MKO
X4PMKM;Histo mkm/of;AUUID_0;Identifiant unique
X4PMKM;Histo mkm/of;OPENUM_0;
X4PMKM;Histo mkm/of;UPDDATTIM_0;Date heure
X4PMKM;Histo mkm/of;UPDUSR_0;Utilisateur
X4PMKM;Histo mkm/of;CREUSR_0;Utilisateur
X4POINTAGE;Pointage;XPECLE_0;Clé unique
X4POINTAGE;Pointage;UPDUSR_0;Utilisateur
X4POINTAGE;Pointage;UPDDATTIM_0;Date heure
X4POINTAGE;Pointage;STRHOU_0;Heure début (nb sec)
X4POINTAGE;Pointage;STRHOUCAL_0;Heure début calcul (nb sec)
X4POINTAGE;Pointage;WAIFLG_0;En stand-by
X4POINTAGE;Pointage;X4PCODPAI_0;Code paie
X4POINTAGE;Pointage;X4PTGRP_0;Id Groupe
X4POINTAGE;Pointage;X4PTTYP_0;Type pointage
X4POINTAGE;Pointage;CLEMKIMKO_0;Clé MKI MKO
X4POINTAGE;Pointage;DUREE_0;Durée en secondes
X4POINTAGE;Pointage;ENDHOU_0;Heure de fin (nb sec)
X4POINTAGE;Pointage;LIKEVE_0;Evènement arrêt
X4POINTAGE;Pointage;MFGTOP_0;Top
X4POINTAGE;Pointage;MKMFLG_0;Import MKM
X4POINTAGE;Pointage;STRDATCAL_0;Date de début calcul
X4POINTAGE;Pointage;ERRFLG_0;En erreur
X4POINTAGE;Pointage;SCANUM_0;code rebut
X4POINTAGE;Pointage;TABREJQTY_0;Quantité rebut par message
X4POINTAGE;Pointage;CFMFLG_0;Validé
X4POINTAGE;Pointage;STRXPECLE_0;Clé déb de pointage
X4POINTAGE;Pointage;AUUID_0;Identifiant unique
X4POINTAGE;Pointage;STRUSR_0;Utilisateur début
X4POINTAGE;Pointage;ENDUSR_0;Utilisateur fin
X4POINTAGE;Pointage;CALSCHFLG_0;Calcul schéma hor.
X4POINTAGE;Pointage;QTY_0;Quantité
X4POINTAGE;Pointage;UOM_0;Unité
X4POINTAGE;Pointage;WST_0;Poste de charge
X4POINTAGE;Pointage;MFGLIN_0;No ligne
X4POINTAGE;Pointage;ITMREF_0;Article
X4POINTAGE;Pointage;ROODES_0;Désignation opération
X4POINTAGE;Pointage;MFGNUM_0;Numéro ordre de fabrication
X4POINTAGE;Pointage;STRDAT_0;Date de début
X4POINTAGE;Pointage;VCRTYP_0;Type pièce
X4POINTAGE;Pointage;DUREEHM_0;Durée
X4POINTAGE;Pointage;CPLTIMTYN_0;Numéro du Type de Temps
X4POINTAGE;Pointage;STRHOUHM_0;Heure début
X4POINTAGE;Pointage;QTYREJ_0;Quantité rejetée
X4POINTAGE;Pointage;ENDHOUHM_0;Heure fin
X4POINTAGE;Pointage;VCRNUM_0;No pièce
X4POINTAGE;Pointage;GRP_0;Groupe
X4POINTAGE;Pointage;NUMMOD_0;Numéro
X4POINTAGE;Pointage;FCY_0;Site
X4POINTAGE;Pointage;OPENUM_0;Numéro opération
X4POINTAGE;Pointage;CREUSR_0;Utilisateur
X4POINTAGE;Pointage;CREDATTIM_0;Date heure
X4PPRF;Pointage - Préfixes;CREDATTIM_0;Date heure
X4PPRF;Pointage - Préfixes;UPDDATTIM_0;Date heure
X4PPRF;Pointage - Préfixes;AUUID_0;Identifiant unique
X4PPRF;Pointage - Préfixes;UPDUSR_0;Utilisateur
X4PPRF;Pointage - Préfixes;COD_0;Code
X4PPRF;Pointage - Préfixes;VALEUR_0;Valeur
X4PPRF;Pointage - Préfixes;CREUSR_0;Utilisateur
X4PPRF;Pointage - Préfixes;DES_0;Désignation
X4PRINTER;Destinations;CREDATTIM_0;Date heure
X4PRINTER;Destinations;UPDDATTIM_0;Date heure
X4PRINTER;Destinations;XCOMPTIMP_0;Compteur
X4PRINTER;Destinations;COD_0;Code
X4PRINTER;Destinations;UPDUSR_0;Utilisateur
X4PRINTER;Destinations;CREUSR_0;Utilisateur
X4PRINTER;Destinations;XETIEDIT_0;à éditer
X4PRINTER;Destinations;XCODEIMP_0;Code imprimante
X4PRINTER;Destinations;AUUID_0;Identifiant unique
X4PRINTER;Destinations;XCAPIMP_0;Capacité
X4PROTVA;Profil TVA - Export LAD / RAD;CREDATTIM_0;Date heure
X4PROTVA;Profil TVA - Export LAD / RAD;UPDDATTIM_0;Date heure
X4PROTVA;Profil TVA - Export LAD / RAD;CREUSR_0;Utilisateur
X4PROTVA;Profil TVA - Export LAD / RAD;AUUID_0;Identifiant unique
X4PROTVA;Profil TVA - Export LAD / RAD;ACTION_0;CREATE ou DELETE
X4PROTVA;Profil TVA - Export LAD / RAD;TAUX_0;Taux de taxe
X4PROTVA;Profil TVA - Export LAD / RAD;DES_0;Désignation
X4PROTVA;Profil TVA - Export LAD / RAD;COMPTED_0;Compte débité
X4PROTVA;Profil TVA - Export LAD / RAD;TYP_0;Type
X4PROTVA;Profil TVA - Export LAD / RAD;CODE_0;Code
X4PROTVA;Profil TVA - Export LAD / RAD;UPDUSR_0;Utilisateur
X4PROTVA;Profil TVA - Export LAD / RAD;COMPTEC_0;Compte crédité
X4PROTVA;Profil TVA - Export LAD / RAD;VAT_0;Taxe
X4PROTVA;Profil TVA - Export LAD / RAD;PLAN_0;Plan comptable
X4PROUHAB;Gammes - Opé - habilitations;CREDATTIM_0;Date heure
X4PROUHAB;Gammes - Opé - habilitations;UPDDATTIM_0;Date heure
X4PROUHAB;Gammes - Opé - habilitations;ITMREF_0;Article
X4PROUHAB;Gammes - Opé - habilitations;UPDUSR_0;Utilisateur
X4PROUHAB;Gammes - Opé - habilitations;CREUSR_0;Utilisateur
X4PROUHAB;Gammes - Opé - habilitations;ROUALT_0;Alternative gamme
X4PROUHAB;Gammes - Opé - habilitations;RPLIND_0;Indice remplacement
X4PROUHAB;Gammes - Opé - habilitations;HAB_0;Habilitation
X4PROUHAB;Gammes - Opé - habilitations;AUUID_0;Identifiant unique
X4PROUHAB;Gammes - Opé - habilitations;FCY_0;Site
X4PROUHAB;Gammes - Opé - habilitations;OPENUM_0;Numéro opération
X4PWSTHAB;Poste de charge - Habilitation;CREDATTIM_0;Date heure
X4PWSTHAB;Poste de charge - Habilitation;UPDDATTIM_0;Date heure
X4PWSTHAB;Poste de charge - Habilitation;AUUID_0;Identifiant unique
X4PWSTHAB;Poste de charge - Habilitation;WCRFCY_0;Site rattachement
X4PWSTHAB;Poste de charge - Habilitation;CREUSR_0;Utilisateur
X4PWSTHAB;Poste de charge - Habilitation;UPDUSR_0;Utilisateur
X4PWSTHAB;Poste de charge - Habilitation;WST_0;Poste de charge
X4PWSTHAB;Poste de charge - Habilitation;HAB_0;Habilitation
X4REAUTHZONE;Réauthentification utilisateur;CREUSR_0;Utilisateur
X4REAUTHZONE;Réauthentification utilisateur;UPDUSR_0;Utilisateur
X4REAUTHZONE;Réauthentification utilisateur;CODMSK_0;Code écran
X4REAUTHZONE;Réauthentification utilisateur;REAUTHFLG_0;Réauthentification
X4REAUTHZONE;Réauthentification utilisateur;CODZON_0;Code champ
X4REAUTHZONE;Réauthentification utilisateur;UPDDATTIM_0;Date heure
X4REAUTHZONE;Réauthentification utilisateur;REAUTHCOND_0;Condition de réauthentification
X4REAUTHZONE;Réauthentification utilisateur;AUUID_0;Identifiant unique
X4REAUTHZONE;Réauthentification utilisateur;CREDATTIM_0;Date heure
X4REGAPPRFA;Règles applications RFA;FCY_0;Site
X4REGAPPRFA;Règles applications RFA;APP_0;Numéro
X4REGAPPRFA;Règles applications RFA;CRIFOR_0;Formule
X4REGAPPRFA;Règles applications RFA;CRIEXCLFLG_0;Exclure
X4REGAPPRFA;Règles applications RFA;CONDVAL_0;Valeur condition
X4REGAPPRFA;Règles applications RFA;CONDINI_0;Condition initiale
X4REGAPPRFA;Règles applications RFA;BARPOUR_0;barème pourcentage
X4REGAPPRFA;Règles applications RFA;BARMON_0;barème montant
X4REGAPPRFA;Règles applications RFA;BARJUS_0;barème jusqu'à
X4REGAPPRFA;Règles applications RFA;AVOITM_0;Code article Avoir
X4REGAPPRFA;Règles applications RFA;AVODES_0;Désignation avoir
X4REGAPPRFA;Règles applications RFA;UPDDATTIM_0;Date heure
X4REGAPPRFA;Règles applications RFA;CREDATTIM_0;Date heure
X4REGAPPRFA;Règles applications RFA;AUUID_0;Identifiant unique
X4REGAPPRFA;Règles applications RFA;PERDEB_0;Période début
X4REGAPPRFA;Règles applications RFA;MESURE_0;Mesure
X4REGAPPRFA;Règles applications RFA;MESUNIT_0;
X4REGAPPRFA;Règles applications RFA;DATFIN_0;Date fin
X4REGAPPRFA;Règles applications RFA;DATDEB_0;Date début
X4REGAPPRFA;Règles applications RFA;COD_0;Code
X4REGAPPRFA;Règles applications RFA;PERFIN_0;Période fin
X4REGAPPRFA;Règles applications RFA;UPDUSR_0;Utilisateur
X4REGAPPRFA;Règles applications RFA;CREUSR_0;Utilisateur
X4REGCNFCYFS;Règ. cont. RFA Fourn. - Sites;AUUID_0;Identifiant unique
X4REGCNFCYFS;Règ. cont. RFA Fourn. - Sites;COD_0;Code
X4REGCNFCYFS;Règ. cont. RFA Fourn. - Sites;CREDATTIM_0;Date heure
X4REGCNFCYFS;Règ. cont. RFA Fourn. - Sites;UPDUSR_0;Utilisateur
X4REGCNFCYFS;Règ. cont. RFA Fourn. - Sites;FCY_0;Site
X4REGCNFCYFS;Règ. cont. RFA Fourn. - Sites;CREUSR_0;Utilisateur
X4REGCNFCYFS;Règ. cont. RFA Fourn. - Sites;UPDDATTIM_0;Date heure
X4REGCNFCYFS;Règ. cont. RFA Fourn. - Sites;POHFCY_0;Site achat
X4REGCNPERFS;Règ. cont. RFA Frs - Periodes;FCY_0;Site
X4REGCNPERFS;Règ. cont. RFA Frs - Periodes;CREUSR_0;Utilisateur
X4REGCNPERFS;Règ. cont. RFA Frs - Periodes;DATDEB_0;Début période
X4REGCNPERFS;Règ. cont. RFA Frs - Periodes;COD_0;Code
X4REGCNPERFS;Règ. cont. RFA Frs - Periodes;UPDUSR_0;Utilisateur
X4REGCNPERFS;Règ. cont. RFA Frs - Periodes;CREDATTIM_0;Date heure
X4REGCNPERFS;Règ. cont. RFA Frs - Periodes;UPDDATTIM_0;Date heure
X4REGCNPERFS;Règ. cont. RFA Frs - Periodes;NUMPER_0;N° Période
X4REGCNPERFS;Règ. cont. RFA Frs - Periodes;DATFIN_0;Fin période
X4REGCNPERFS;Règ. cont. RFA Frs - Periodes;AUUID_0;Identifiant unique
X4REGCNPERFS;Règ. cont. RFA Frs - Periodes;STA_0;Statut
X4REGCNRFAFS;Règles et contrats RFA Fourn.;COMM_0;Commentaire
X4REGCNRFAFS;Règles et contrats RFA Fourn.;DESSHO_0;Intitulé court
X4REGCNRFAFS;Règles et contrats RFA Fourn.;FCY_0;Site
X4REGCNRFAFS;Règles et contrats RFA Fourn.;CREUSR_0;Utilisateur
X4REGCNRFAFS;Règles et contrats RFA Fourn.;UPDUSR_0;Utilisateur
X4REGCNRFAFS;Règles et contrats RFA Fourn.;DAT_0;Date
X4REGCNRFAFS;Règles et contrats RFA Fourn.;REF_0;Référence
X4REGCNRFAFS;Règles et contrats RFA Fourn.;DES_0;Désignation
X4REGCNRFAFS;Règles et contrats RFA Fourn.;COD_0;Code
X4REGCNRFAFS;Règles et contrats RFA Fourn.;CUR_0;Devise
X4REGCNRFAFS;Règles et contrats RFA Fourn.;CONTACT_0;Contact
X4REGCNRFAFS;Règles et contrats RFA Fourn.;DEST_0;Destinataire
X4REGCNRFAFS;Règles et contrats RFA Fourn.;AUUID_0;Identifiant unique
X4REGCNRFAFS;Règles et contrats RFA Fourn.;PERIOD_0;Périodicité
X4REGCNRFAFS;Règles et contrats RFA Fourn.;FAM1_0;Famille 1
X4REGCNRFAFS;Règles et contrats RFA Fourn.;FAM2_0;Famille 2
X4REGCNRFAFS;Règles et contrats RFA Fourn.;CREDATTIM_0;Date heure
X4REGCNRFAFS;Règles et contrats RFA Fourn.;UPDDATTIM_0;Date heure
X4REGCNRFAFS;Règles et contrats RFA Fourn.;CALC_0;Calcul
X4REGCNRFAFS;Règles et contrats RFA Fourn.;STA_0;
X4REGCNRFAFS;Règles et contrats RFA Fourn.;REPART_0;
X4REGCNRFAFS;Règles et contrats RFA Fourn.;FILRFA_0;Filière RFA
X4REGCNRFAFS;Règles et contrats RFA Fourn.;BPSREF_0;Client référent
